"Original Search Term","Is identified","Original Product Cost ($USD)","Shipping From","AID","Product Title","Description","UPCs","EANs","ASIN","Parent ASIN","Recommended","Recommended in eBay US","Is identified in eBay US","Identification type eBay US","eBay US eBay Item ID","Shipping to US by:","Shipping cost to US","eBay US Total Sales (USD)","eBay US Estimated Unit Sales Per Month","eBay US Price (USD)","eBay US Listing URL","eBay US Demand","eBay US % Profit","eBay US % Profit","eBay US Profit (USD)","eBay US Market fee (USD)","eBay US PayPal fee (USD)","eBay US Tax (USD)","eBay US Insights","Brand Name","Model","Color","Width (inch)","Height (inch)","Length (inch)","Weight (pound)","Package Width (inch)","Package Height (inch)","Package Length (inch)","Package Weight (pound)","Package Origin","Size","Enhanced Data: Part Number","Enhanced Data: Release Date","Enhanced Data: Actors","Enhanced Data: Artists","Enhanced Data: Aspect Ratio","Enhanced Data: Audience Rating","Enhanced Data: Bluray Region","Enhanced Data: Contributors","Enhanced Data: Directors","Enhanced Data: Display Size","Enhanced Data: Edition","Enhanced Data: Esrb Age Rating","Enhanced Data: Formats","Enhanced Data: Genre","Enhanced Data: Hardware Platform","Enhanced Data: Is Adult Product","Enhanced Data: Is Autographed","Enhanced Data: Is Memorabilia","Enhanced Data: Label","Enhanced Data: Content Languages","Enhanced Data: Manufacturer Maximum Age","Enhanced Data: Manufacturer Minimum Age","Enhanced Data: Material Types","Enhanced Data: Number Of Discs","Enhanced Data: Number Of Items","Enhanced Data: Number Of Pages","Enhanced Data: Operating Systems","Enhanced Data: Pegi Rating","Enhanced Data: Platforms","Enhanced Data: Publication Date","Enhanced Data: Publisher","Enhanced Data: Running Time","Enhanced Data: Scent","Enhanced Data: Studio","Enhanced Data: Theatrical Release Date","Image URL"
"653569329060","true","1.0","US","AID593VOC001","In the Night Garden Spin and See 2007 Game","In the Night Garden Spin and See 2007 Game","[653569329060]","[0653569329060]","B0034YU4CI",,"false","false","true","keywords","271698758984",,,"0.0","0","58.99","https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5337909775&customid=algopix-web&lgeo=1&vectorid=229466&item=271698758984","UNAVAILABLE","86.0","86.0","50.67","5.31","2.01","0.00","Listing identified using keywords ; Listing price includes shipping","IN THE NIGHT GARDEN",,,,,,,,,,,,,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","false","Data could not be retrieved","Data could not be retrieved","Milton Bradley","Data could not be retrieved","Data could not be retrieved","{""value"":36.0,""unitType"":""months""}","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Milton Bradley","Data could not be retrieved","Data could not be retrieved","Milton Bradley","Data could not be retrieved","https://m.media-amazon.com/images/I/61mC0C5OwKL.jpg"
"191329083109","true","1.0","US","AIDM04OJ1001","The Sinner: Season Two [DVD]",,"[191329083109]","[0191329083109]","B07GJ4FQV8",,"false","false","true","keywords","123897264028","USPS","3.76","40.9","4","8.99","https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5337909775&customid=algopix-web&lgeo=1&vectorid=229466&item=123897264028","LOW","32.0","32.0","2.86","0.81","0.56","0.00","Listing identified using keywords","Universal Studios",,,"7.5","5.4","0.7","0.18","5.43","0.59","7.44","0.26","OFFICIAL",,"Data could not be retrieved","2018-12-18","[""Bill Pullman""]","Data could not be retrieved","1.78:1","NR (Not Rated)","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","DVD","Data could not be retrieved","[""NTSC"",""Subtitled""]","Drama","Data could not be retrieved","false","Data could not be retrieved","Data could not be retrieved","Universal Pictures Home Entertainment","[{""languageName"":""english"",""type"":""Original Language""},{""languageName"":""english"",""type"":""Subtitles for the Hearing Impaired""}]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","2","2","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Universal Pictures Home Entertainment","{""value"":352.0,""unitType"":""minutes""}","Data could not be retrieved","Universal Pictures Home Entertainment","2018-12-18","https://m.media-amazon.com/images/I/51EdYs6wGpL._SL500_.jpg"
"628916889870","false","1.0","US","Could not identify the product from a valid resource",,,,,,,"false",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43396180659","true","1.0","US","Could not identify the product from a valid resource","DVD - Stranger than Fiction - Will Ferrell - [Bilingual] - New","**Great Combined Shipping - Just $1 Shipping for each additional Item - Worldwide** Stranger than Fiction  English & French Condition New & Shrink Wrapped ** All Movies are Region 1 unless otherwise stated (Canada & US) **All Items are Guaranteed** THANK YOU FOR LOOKING!!  Payment: Thank you for your purchase. Payment is required within 4 days after the sale has ended. If you have any questions, please let me know. Shipping: *AVERAGE SHIPPING TIMES & CHARGES - Please Remember Canada Post determines Rates and delivery times. - Canada - 3 - 5 Business Days - United States - 6 to 9 Business Days - By AIR - Internationally/Overseas - 8 - 12 Business Days - by AIR NOTE: I guarantee all shipments, however if held at Customs, Items can take 6 to 8 Weeks to arrive. Terms of Sale: Our return Policy is very Simple! - 100% Satisfaction guaranteed, No questions Asked! Items must be returned within 14 Days and a Full Refund will be issued. About Us: My aim is to provide a 5 Star Service & I offer a 100% guarantee, however, it is not possible, if I am not notified that you have any issues with your purchase. The Feedback system is very important for all buyers and sellers. If there is any problem with your purchase, please contact me first and I will work with you to resolve any issues. Contact Us: If you have any questions or concerns, please feel free to contact me anytime.","[43396180659;043396180659]",,,,"false","false","true","ID","165210755997",,,"0.0","0","7.06","https://www.ebay.com/itm/DVD-Stranger-than-Fiction-Ferrell-Bilingual-New-/165210755997","UNAVAILABLE","79.0","79.0","5.56","0.00","0.50","0.00",,,,,,,,,,,,"0.00","OFFICIAL",,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved",
"97363359470","true","1.0","US","Could not identify the product from a valid resource","A Night at the Roxbury (DVD, 1999, Widescreen) BRAND NEW","A Night at the Roxbury (DVD, 1999, Widescreen) BRAND NEW. Item pictured above will be mail it.  Free shipping with USPS media mail.","[97363359470;097363359470]",,,,"false","false","true","ID","265796448938","USPS","3.76","0.0","0","6.90","https://www.ebay.com/itm/Night-Roxbury-DVD-1999-Widescreen-BRAND-NEW-/265796448938","UNAVAILABLE","24.0","24.0","1.64","0.00","0.50","0.00",,,,,,,,,"4.0","4.0","7.0","0.50","OFFICIAL",,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/mI4AAOSwrXxi3uFD/$_12.JPG?set_id=880000500F"
"65935845461","true","1.0","US","Could not identify the product from a valid resource","Sacrifice (DVD, 2011, Canadian) NEW","  Sacrifice (DVD, 2011, Canadian)  Condition: Brand New Sealed.  Product Information A haunted undercover cop teams with an enigmatic priest to solve the mystery of a missing statue that was stolen from a church by violent criminals. John Hebron (Cuba Gooding, Jr.) was a cop who always got his man. But when his wife and daughter became the victims of a terrible crime, something deep inside of John shattered. Desperate to forgive himself for failing to save his family in their hour of need, John turns to Father Porter (Christian Slater) for salvation. Later, after John learns that a statue from Father Porter's church has been stolen by some local thugs, repentant criminal Mike (Devon Bostick) reveals a secret that will plunge the two men into a treacherous world of crime and punishment. Product Identifiers UPC 0065935845461 eBay Product ID (ePID) 111322726 Product Key Features Format DVD Genre Horror/Suspense, Horror Director Damien Lee, Damian Lee Additional Product Features Signal Standard Dvd Film Country CA Release Date 20110426 Display Format Canadian Leading Role Cuba Gooding Jr., Devon Bostick, Christian Slater, Lara Daans, Kim Coates Number of Discs 1 Edition Canadian","[65935845461;065935845461]",,,,"false","false","true","ID","193918420893",,,"34.56","3","10.64","https://www.ebay.com/itm/Sacrifice-DVD-2011-Canadian-NEW-/193918420893","UNAVAILABLE","85.0","85.0","9.03","0.00","0.61","0.00",,,,,,,,,,,,"0.00","OFFICIAL",,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved",
"778854197992","true","1.0","US","AIDUAQV02001","Portlandia Season 3",,"[778854197992]","[0778854197992]","B00C2U6I3Y",,"true","true","true","keywords","393221533830","USPS","3.37","0.0","0","17.50","https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5337909775&customid=algopix-web&lgeo=1&vectorid=229466&item=393221533830","MEDIUM","61.0","61.0","10.75","1.57","0.81","0.00","Listing identified using keywords ; Cross channel competition","Video Service Corp",,,"7.5","5.4","0.7","0.17","5.42","0.58","7.1","0.18","OFFICIAL",,"Data could not be retrieved","2013-07-09","[""Carrie Brownstein Fred Armisen""]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","region_free","Data could not be retrieved","[""Various""]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","[""Multiple Formats"",""Color"",""NTSC""]","Comedy/Television","Data could not be retrieved","false","Data could not be retrieved","Data could not be retrieved","Video Service Corp","[{""languageName"":""english"",""type"":""Published""},{""languageName"":""english"",""type"":""Original Language""},{""languageName"":""english"",""type"":""Unknown""}]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","1","1","2","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","2013-07-09","Video Service Corp","{""value"":242.0,""unitType"":""minutes""}","Data could not be retrieved","Video Service Corp","2013-07-09","https://m.media-amazon.com/images/I/51gfVXvouxL._SL500_.jpg"
"191329083109","true","1.0","US","AIDM04OJ1001","The Sinner: Season Two [DVD]",,"[191329083109]","[0191329083109]","B07GJ4FQV8",,"false","false","true","keywords","123897264028","USPS","3.76","40.9","4","8.99","https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5337909775&customid=algopix-web&lgeo=1&vectorid=229466&item=123897264028","LOW","32.0","32.0","2.86","0.81","0.56","0.00","Listing identified using keywords","Universal Studios",,,"7.5","5.4","0.7","0.18","5.43","0.59","7.44","0.26","OFFICIAL",,"Data could not be retrieved","2018-12-18","[""Bill Pullman""]","Data could not be retrieved","1.78:1","NR (Not Rated)","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","DVD","Data could not be retrieved","[""NTSC"",""Subtitled""]","Drama","Data could not be retrieved","false","Data could not be retrieved","Data could not be retrieved","Universal Pictures Home Entertainment","[{""languageName"":""english"",""type"":""Original Language""},{""languageName"":""english"",""type"":""Subtitles for the Hearing Impaired""}]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","2","2","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Universal Pictures Home Entertainment","{""value"":352.0,""unitType"":""minutes""}","Data could not be retrieved","Universal Pictures Home Entertainment","2018-12-18","https://m.media-amazon.com/images/I/51EdYs6wGpL._SL500_.jpg"
"794043499425","true","1.0","US","AIDAS43A1001","The Bachelor",,"[794043499425]","[9780780630123;0794043499425]","0780630122",,"false","false","true","keywords","115252643684","USPS","3.37","0.0","0","4.78","https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5337909775&customid=algopix-web&lgeo=1&vectorid=229466&item=115252643684","MEDIUM","-10.0","-10.0","-0.46","0.43","0.44","0.00","Listing identified using keywords","NEW Line Home Video","794043499425",,"5.5","0.5","7.5","0.15","5.6","0.6","7.5","0.15","OFFICIAL",,"794043499425","2000-04-18","[""Chris O'Donnell"",""Renée Zellweger"",""Artie Lange"",""Edward Asner"",""Hal Holbrook"",""James Cromwell"",""Marley Shelton"",""Peter Ustinov"",""Katharine Towne"",""Rebecca Cross""]","Data could not be retrieved","1.85:1","PG-13 (Parents Strongly Cautioned)","Data could not be retrieved","[{""name"":""Bing Howenstein"",""role"":""Producer""},{""name"":""Chris O'Donnell"",""role"":""Producer""},{""name"":""Clyde Bruckman"",""role"":""Writer""},{""name"":""Jean C. Havez"",""role"":""Writer""},{""name"":""Joseph A. Mitchell"",""role"":""Writer""},{""name"":""Roi Cooper Megrue"",""role"":""Writer""},{""name"":""Steve Cohen"",""role"":""Writer""}]","[""Gary Sinyor""]","Data could not be retrieved","DVD Video","Data could not be retrieved","[""Multiple Formats"",""Anamorphic"",""Closed-captioned"",""Color"",""Dolby"",""Full Screen"",""Widescreen"",""NTSC""]","Comedy","Data could not be retrieved","false","Data could not be retrieved","Data could not be retrieved","New Line Home Video","[{""languageName"":""english"",""type"":""Published""},{""languageName"":""english"",""type"":""Subtitled""},{""languageName"":""english"",""type"":""Original Language""}]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","1","1","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","2004-02-03","New Line Home Video","{""value"":101.0,""unitType"":""minutes""}","Data could not be retrieved","New Line Home Video","1999-11-05","https://m.media-amazon.com/images/I/51LCcG0dmvL._SL500_.jpg"
"65935204657","true","1.0","US","Could not identify the product from a valid resource","Badder Santa [The Unrated Version]","All items ship Monday - Friday - Fast Shipping in a secure bubble mailer. 4-9 business day delivery. 97 % + We ship same or next business day. Shipping transit days depend on distance from our California location & pse keep track of bad weather, can cause delays. We use an expeditor as well as direct drops at US Postal Service twice daily Pacific Time. End delivery is always US Postal Service. Customer service in the California / United States Only, Pacific Time M - F. New in original shrink wrap and or security strip.","[65935204657;065935204657]","[0065935204657]",,,"true","true","true","ID","134112707772",,,"0.0","0","3.65","https://www.ebay.com/itm/Badder-Santa-The-Unrated-Version-/134112707772","MEDIUM","61.0","61.0","2.24","0.00","0.41","0.00",,,,,,,,,,,,"0.00","OFFICIAL",,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved",
"786936706147","false","1.0","US","Could not identify the product from a valid resource","Lost: Season 1 (Version française)","Lost: Season 1 (Version française)","[786936706147]","[0786936706147]","B000EDWKY2",,"false",,"false",,,,,,,,,,,,,,,,,,,,,,,"0.18","5.42","0.58","7.1","0.18","OFFICIAL",,"Data could not be retrieved","2011-12-24","[""Matthew Fox"",""Evangeline Lilly"",""Dominc Monaghan"",""Jorge Garcia"",""Maggie Grace"",""Malcolm David Kelley"",""Naveen Andrews"",""Harold Perrineau"",""Josh Holloway"",""Terry O'Quinn""]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","[""NTSC""]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","ABC Studios","[{""languageName"":""french"",""type"":""Original Language""}]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","1","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","ABC Studios","{""value"":1068,""unitType"":""minutes""}","Data could not be retrieved","ABC Studios","Data could not be retrieved","https://m.media-amazon.com/images/I/518j-JUCv6L.jpg"
"883929158904","true","1.0","US","AID693VOC001","Nip/Tuck S2 Comp (Ws)","Nip/Tuck S2 Comp (Ws)","[883929158904]","[0883929158904]","B00412MU9C",,"false","false","true","keywords","325254160906","USPS","3.37","0.0","0","65.60","https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5337909775&customid=algopix-web&lgeo=1&vectorid=229466&item=325254160906","UNAVAILABLE","81.0","81.0","53.13","5.90","2.20","0.00","Listing identified using keywords ; Listing price includes shipping",,,,,,,,"5.42","0.58","7.1","0.18","OFFICIAL",,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","PG (Parental Guidance Suggested)","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","WAR","[{""languageName"":""french"",""type"":""Original Language""},{""languageName"":""english"",""type"":""Unknown""}]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","WAR","Data could not be retrieved","Data could not be retrieved","WAR","Data could not be retrieved","https://m.media-amazon.com/images/I/51SW7ych7QL.jpg"
"47875764415","false","1.0","US","Could not identify the product from a valid resource",,,,,,,"false",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"56035364440","false","1.0","US","AIDA93VOC001","Lowepro Dashpoint 30 Grey Camera Cases and Covers","Lowepro Dashpoint 30 Grey Camera Cases and Covers","[56035364440;560353644400]","[0560353644400]","B00DZRSHWI",,"false",,"false",,,,,,,,,,,,,,,,,"Lowepro","36444","Gray","4.84","5.63","4.33","0.22","4.84","4.33","5.63","0.22","OFFICIAL",,"36444","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Lowepro","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Lowepro","Data could not be retrieved","Data could not be retrieved","Lowepro","Data could not be retrieved","https://m.media-amazon.com/images/I/21xngRl94DL.jpg"
"786936802047","true","1.0","US","AIDJ3JAB2001","Lost: The Complete Sixth and Final Season [Blu-ray]",,"[786936802047]","[0786936802047]","B0036EH3X4",,"true","true","true","keywords","374095754966","USPS","3.76","86.7","5","16.09","https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5337909775&customid=algopix-web&lgeo=1&vectorid=229466&item=374095754966","MEDIUM","57.0","57.0","9.11","1.45","0.77","0.00","Listing identified using keywords","Buena Vista Home Video","7019818","color","7.5","5.4","0.7","0.30","5.3","0.6","6.7","0.30","OFFICIAL",,"7019818","2010-08-24","[""Jorge Garcia"",""Josh Holloway"",""Yunjin Kim"",""Evangeline Lilly"",""Terry O'Quinn"",""Naveen Andrews"",""Matthew Fox"",""Daniel Dae Kim"",""Emilie de Ravin"",""Michael Emerson""]","Data could not be retrieved","1.78:1","Unrated (Not Rated)","region_a","[{""name"":""Damon Lindelof"",""role"":""Writer""},{""name"":""J.J. Abrams"",""role"":""Writer""},{""name"":""Jeffrey Lieber"",""role"":""Writer""}]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","[""Multiple Formats"",""AC-3"",""Blu-ray"",""Closed-captioned"",""Dolby"",""NTSC"",""Subtitled"",""Widescreen""]","Action/Drama","Data could not be retrieved","false","Data could not be retrieved","Data could not be retrieved","ABC STUDIOS","[{""languageName"":""english"",""type"":""Published""},{""languageName"":""french"",""type"":""Subtitled""},{""languageName"":""spanish"",""type"":""Subtitled""},{""languageName"":""english"",""type"":""Subtitled""},{""languageName"":""english"",""type"":""Original Language""},{""languageName"":""english"",""type"":""Unknown""}]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","5","5","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","2012-10-07","ABC STUDIOS","{""value"":802.0,""unitType"":""minutes""}","Data could not be retrieved","ABC STUDIOS","2010-08-24","https://m.media-amazon.com/images/I/51-X-NtkW0L._SL500_.jpg"
"786936244137","true","1.0","US","AIDO93VOC001","Bionicle 2:Legends Of Metru Nui Qv (Frn)","Bionicle 2:Legends Of Metru Nui Qv (Frn)","[786936244137]","[0786936244137]","B0002Z0F3U",,"false","false","true","keywords","134188504280","USPS","3.37","0.0","0","12.98","https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5337909775&customid=algopix-web&lgeo=1&vectorid=229466&item=134188504280","LOW","52.0","52.0","6.76","1.17","0.68","0.00","Listing identified using keywords ; Listing price includes shipping",,,,,,,"0.18","5.42","0.58","7.1","0.18","OFFICIAL",,"Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","PG (Parental Guidance Suggested)","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","false","Data could not be retrieved","Data could not be retrieved","DIS","[{""languageName"":""english"",""type"":""Unknown""}]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","DIS","Data could not be retrieved","Data could not be retrieved","DIS","Data could not be retrieved","https://m.media-amazon.com/images/I/31UJaPtX3kL.jpg"
"824255026765","true","1.0","US","AID8EKN71001","Little Witch","Little Witch","[824255026765]","[0824255026765]","B07W7GYD8G",,"false","false","true","keywords","124379050028","USPS","3.37","30.0","1","16.50","https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5337909775&customid=algopix-web&lgeo=1&vectorid=229466&item=124379050028","UNAVAILABLE","60.0","60.0","9.87","1.48","0.78","0.00","Listing identified using keywords ; Displaying lowest price from a high-ranked seller",,,,,,,,"5.3","0.7","11.3","0.15","OFFICIAL",,"Data could not be retrieved","2019-10-25","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","region_a","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","[""Import"",""NTSC""]","Kids & Family","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Tva Films","[{""languageName"":""english"",""type"":""Original Language""},{""languageName"":""french"",""type"":""Original Language""}]","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","1","1","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Tva Films","Data could not be retrieved","Data could not be retrieved","Tva Films","2019-10-25","https://m.media-amazon.com/images/I/61VnkRcQFwL.jpg"
"11575035359","false","1.0","US","Could not identify the product from a valid resource",,,,,,,"false",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"752919461426","true","1.0","US","AID3OLC81001","Naked Brothers Band - PlayStation 2",,"[752919461426;00752919461426;752919461709]","[0752919461426;0752919461709]","B0019R2QRS","B001G7PRQ8","false","false","true","keywords","333828289669","USPS","3.37","0.0","0","3.95","https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5337909775&customid=algopix-web&lgeo=1&vectorid=229466&item=333828289669","LOW","-27.0","-27.0","-1.07","0.24","0.41","0.00","Listing identified using keywords","THQ","752919461709",,"5.5","2.5","7.75","0.20","5.3","0.6","7.4","0.20","OFFICIAL",,"THQ46142","2011-02-18","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Data could not be retrieved","Standard","Everyone","Data could not be retrieved","musical_instrument_games","PlayStation 2","Data could not be retrieved","false","false","THQ","[{""languageName"":""english"",""type"":""Unknown""}]","Data could not be retrieved","{""value"":120.0,""unitType"":""months""}","Data could not be retrieved","1","1","Data could not be retrieved","[""Playstation 2""]","unknown","[""PlayStation2""]","Data could not be retrieved","THQ","Data could not be retrieved","Data could not be retrieved","THQ","Data could not be retrieved","https://m.media-amazon.com/images/I/51wV0ClQbSL._SL500_.jpg"
